arxiv_id_clean,title,subfield_kw,release_month,release_year,upvotes,citation_count,influential_citations,age_months,attention_resid_pct,impact_resid_pct,label,max_prior_papers_true_w99,max_years_active,tierB_resolved,max_hindex,last_author_hindex,n_authors,has_github,num_comments,citation_repaired,ai_keywords
2308.01317,ELIXR: Towards a general purpose X-ray artificial intelligence system through alignment of large language models and radiology vision encoders,Efficiency/Systems,2023-08,2023,13,77.0,7.0,34.26412614980289,0.4269217207334274,0.6313469675599436,neutral,3.0,17.0,True,72.0,11.0,28.0,0,1,0,language-aligned image encoder; LLM; PaLM 2; adapter architecture; MIMIC-CXR dataset; zero-shot chest X-ray classification; data-efficient CXR classification; mean AUC; NDCG; supervised contrastive learning (SupCon); visual question answering; report quality assurance
2308.01320,"DeepSpeed-Chat: Easy, Fast and Affordable RLHF Training of ChatGPT-like Models at All Scales",Reasoning/RL,2023-08,2023,46,116.0,11.0,34.26412614980289,0.8163787023977433,0.5939703808180536,neutral,59.0,8.0,True,36.0,23.0,19.0,1,3,0,RLHF; Reinforcement Learning with Human Feedback; InstructGPT; DeepSpeed-Chat; training pipeline; training and inference experience; optimizations; efficiency; scalability; parameters
2308.01379,Computational Long Exposure Mobile Photography,Vision-Perception,2023-08,2023,4,0.0,0.0,34.26412614980289,0.1416607898448519,0.0008815232722143865,neutral,39.0,23.0,True,24.0,24.0,6.0,0,0,0,computational burst photography; salient subject detection; scene motion tracking; image alignment; under-exposed burst; inter-frame motion prediction; motion-blur synthesis; image compositing; high dynamic range
2308.01390,OpenFlamingo: An Open-Source Framework for Training Large Autoregressive Vision-Language Models,Multimodal,2023-08,2023,34,618.0,63.0,34.26412614980289,0.719058533145275,0.9284203102961918,neutral,82.0,10.0,True,48.0,48.0,16.0,1,7,0,autoregressive vision-language models; DeepMind's Flamingo; vision-language datasets
2308.01399,Learning to Model the World with Language,Multimodal,2023-07,2023,36,83.0,8.0,34.32982917214192,0.769305359661495,0.38980959097320167,neutral,177.0,17.0,True,165.0,61.0,7.0,0,0,0,multimodal world model; self-supervised learning; future prediction; imagined model rollouts; language hints; grid worlds; photorealistic scans; environment descriptions; game rules; instructions
2308.01477,"HANDAL: A Dataset of Real-World Manipulable Object Categories with Pose Annotations, Affordances, and Reconstructions",Vision-Perception,2023-08,2023,13,58.0,10.0,34.26412614980289,0.5660260930888575,0.5567700987306065,neutral,149.0,28.0,True,52.0,52.0,7.0,0,0,0,category-level object pose estimation; affordance prediction; robotics-ready manipulable objects; 6-DoF pose+scale estimation
2308.01499,TDMD: A Database for Dynamic Color Mesh Subjective and Objective Quality Explorations,Other,2023-08,2023,3,10.0,0.0,34.23127463863337,0.12235543018335684,0.11971086036671368,neutral,175.0,23.0,True,34.0,34.0,5.0,0,0,0,dynamic colored meshes; distortion; subjective experiment; mean opinion scores; objective metrics; image-based; point-based; video-based
2308.01544,Multimodal Neurons in Pretrained Text-Only Transformers,Multimodal,2023-08,2023,17,53.0,4.0,34.23127463863337,0.44649153737658676,0.3330394922425952,neutral,344.08000000000175,32.0,True,141.0,141.0,3.0,0,0,0,text transformer; self-supervised visual encoder; linear projection; multimodal neurons; residual stream; image captioning
2308.01546,MusicLDM: Enhancing Novelty in Text-to-Music Generation Using Beat-Synchronous Mixup Strategies,Vision/Image-Gen,2023-08,2023,19,149.0,7.0,34.23127463863337,0.5599435825105783,0.7384520451339915,neutral,165.0,34.0,True,38.0,38.0,6.0,1,0,0,diffusion models; text-to-music; MusicLDM; Stable Diffusion; AudioLDM; contrastive language-audio pretraining model; CLAP; Hifi-GAN; beat tracking; beat-synchronous audio mixup; beat-synchronous latent mixup; CLAP score
2308.01734,Ambient Adventures: Teaching ChatGPT on Developing Complex Stories,LLM-core,2023-08,2023,8,11.0,0.0,34.23127463863337,0.2794428772919605,0.12870239774330042,neutral,236.0,26.0,True,50.0,50.0,5.0,0,0,0,large language models; story generation; action sequences; text adventure game
2308.01825,Scaling Relationship on Learning Mathematical Reasoning with Large Language Models,Reasoning/RL,2023-08,2023,23,338.0,35.0,34.23127463863337,0.5790726375176305,0.8532263751763046,neutral,24.0,3.0,True,41.0,13.0,6.0,1,0,0,pre-training loss; supervised fine-tuning; supervised data; augmented data; mathematical reasoning; rejection sampling Fine-Tuning; reasoning paths; performance scalability; LLaMA-7B
2308.01904,DETR Doesn't Need Multi-Scale or Locality Design,Benchmark/Eval,2023-08,2023,9,5.0,0.0,34.23127463863337,0.3321579689703808,0.04046191819464034,neutral,84.0,19.0,True,46.0,46.0,6.0,1,0,0,DETR; single-scale feature map; global cross-attention; box-to-pixel relative position bias; masked image modeling; Object365 dataset; Swin-L backbone
2308.01907,The All-Seeing Project: Towards Panoptic Visual Recognition and Understanding of the Open World,RAG/Retrieval,2023-08,2023,13,126.0,8.0,34.23127463863337,0.40567700987306066,0.7587270803949224,neutral,176.0,19.0,True,173.0,59.0,14.0,1,0,0,panoptic visual recognition; zero-shot performance; region-text retrieval; region recognition; captioning; question-answering
2308.01937,Training Data Protection with Compositional Diffusion Models,Vision/Image-Gen,2023-08,2023,6,15.0,0.0,34.26412614980289,0.13134696755994357,0.11882933709449929,neutral,33.0,18.0,True,28.0,19.0,4.0,0,0,0,Compartmentalized Diffusion Models; CDM; diffusion models; prompts; data sources; inference time; training data protection; selective forgetting; continual learning; customized models; access rights; data subset importance
2308.02151,Retroformer: Retrospective Large Language Agents with Policy Gradient Optimization,Agents,2023-08,2023,21,127.0,10.0,34.19842312746386,0.5088152327221439,0.5784555712270804,neutral,337.0,22.0,True,115.0,115.0,15.0,1,1,0,large language models; language agents; policy gradient; retrospective model; environment-specific rewards; gradient-based learning; fine-tuning; root cause analysis; action plans; experimental results; baselines
2308.02180,Scaling Clinical Trial Matching Using Large Language Models: A Case Study in Oncology,LLM-core,2023-08,2023,13,54.0,6.0,34.19842312746386,0.48254583921015515,0.5392277856135402,neutral,85.0,21.0,True,49.0,49.0,11.0,0,0,0,large language models; LLMs; GPT-4; clinical trial matching; eligibility criteria; complex matching logic; nested AND/OR/NOT; triage; patient-trial candidates; context limitation; accuracy; longitudinal medical records
2308.02453,Getting the Ball Rolling: Learning a Dexterous Policy for a Biomimetic Tendon-Driven Hand with Rolling Contact Joints,Reasoning/RL,2023-08,2023,10,40.0,0.0,34.19842312746386,0.23466149506346967,0.26745416078984485,neutral,52.0,58.0,True,26.0,26.0,7.0,1,0,0,tendon-driven; rolling contact joints; GPU simulation; reinforcement learning; zero-shot transfer; in-hand sphere rotation; dexterous manipulation
2308.02487,Convolutions Die Hard: Open-Vocabulary Segmentation with Single Frozen Convolutional CLIP,Vision-Perception,2023-08,2023,14,258.0,49.0,34.19842312746386,0.5917665726375176,0.898712976022567,neutral,56.0,13.0,True,59.0,41.0,5.0,1,0,0,open-vocabulary segmentation; CLIP; mask generator; Frozen Convolutional CLIP backbone; FC-CLIP; COCO panoptic; ADE20K; Mapillary Vistas; Cityscapes; PQ; AP; mIoU; zero-shot
2308.02490,MM-Vet: Evaluating Large Multimodal Models for Integrated Capabilities,Multimodal,2023-08,2023,19,1258.0,118.0,34.19842312746386,0.49488716502115654,0.9747884344146686,neutral,74.0,8.0,True,68.0,52.0,8.0,1,0,0,multimodal models; VL capabilities; LLM-based evaluator; vision-language
2308.02510,Seeing through the Brain: Image Reconstruction of Visual Perception from Human Brain Signals,Vision/Image-Gen,2023-07,2023,23,44.0,8.0,34.46123521681997,0.6727785613540197,0.2953984485190409,overrated,12.0,3.0,True,60.0,19.0,7.0,0,3,0,visual stimuli reconstruction; electroencephalography; EEG; multi-level perceptual information decoding; latent diffusion model; high-resolution visual stimuli images
2308.02560,From Discrete Tokens to High-Fidelity Audio Using Multi-Band Diffusion,Vision/Image-Gen,2023-08,2023,5,45.0,7.0,34.26412614980289,0.09617418899858957,0.37332510578279265,neutral,7.0,2.0,True,58.0,8.0,6.0,0,0,0,mel-spectrograms; Mel-frequency Cepstral Coefficients (MFCC); diffusion models; speech vocoders; multi-band diffusion-based framework; audio modality; perceptual quality
2308.02669,ConceptLab: Creative Generation using Diffusion Prior Constraints,Vision/Image-Gen,2023-08,2023,25,31.0,11.0,34.23127463863337,0.6625528913963329,0.2709802538787024,neutral,16.0,8.0,True,18.0,16.0,4.0,1,1,0,Diffusion Prior models; optimization process; prior constraints; question-answering model; hybrid concepts; creative text-to-image generation
2308.03028,Pre-Trained Large Language Models for Industrial Control,LLM-core,2023-08,2023,8,24.0,4.0,34.13272010512483,0.2777679830747532,0.29575105782792666,neutral,8.0,35.0,True,21.0,6.0,4.0,0,0,0,GPT-4; HVAC; language game; RL methods
2308.03279,UniversalNER: Targeted Distillation from Large Language Models for Open Named Entity Recognition,Efficiency/Systems,2023-08,2023,24,119.0,12.0,34.09986859395532,0.6661671368124118,0.7512341325811002,neutral,87.0,21.0,True,49.0,49.0,5.0,1,2,0,large language models; LLMs; instruction tuning; student models; targeted distillation; mission-focused instruction tuning; open information extraction; named entity recognition; NER; UniversalNER; multi-task instruction-tuned systems; ablation studies
2308.03280,Mirror-NeRF: Learning Neural Radiance Fields for Mirrors with Whitted-Style Ray Tracing,Vision/Image-Gen,2023-08,2023,8,42.0,3.0,34.09986859395532,0.2053067700987306,0.35305007052186177,neutral,74.0,14.0,True,71.0,35.0,7.0,0,0,0,Neural Radiance Fields; NeRF; mirror reflections; novel view synthesis; surface reconstruction; unified radiance fields; reflection probability; Whitted Ray Tracing
2308.03290,FLIQS: One-Shot Mixed-Precision Floating-Point and Integer Quantization Search,Efficiency/Systems,2023-08,2023,6,8.0,0.0,34.09986859395532,0.14523095909732017,0.0780148095909732,neutral,136.0,35.0,True,122.0,39.0,12.0,0,0,0,quantization; mixed-precision quantization; post-training quantization; differentiable quantization; floating-point; integer; one-shot quantization; ResNet-18; ResNet-50; MobileNetV2; vision transformers; Pareto-optimal models; neon architecture search
2308.03291,SynJax: Structured Probability Distributions for JAX,Efficiency/Systems,2023-08,2023,6,5.0,0.0,34.09986859395532,0.14523095909732017,0.03984485190409027,neutral,45.0,11.0,True,15.0,6.0,2.0,1,0,0,vectorized computation; Transformers; structured distributions; inference algorithms; alignment; tagging; segmentation; constituency trees; spanning trees; differentiable models
2308.03296,Studying Large Language Model Generalization with Influence Functions,LLM-core,2023-08,2023,14,330.0,43.0,34.09986859395532,0.5096967559943583,0.9298307475317349,neutral,113.0,22.0,True,50.0,24.0,17.0,0,0,0,influence functions; Eigenvalue-corrected Kronecker-Factored Approximate Curvature (EK-FAC); inverse-Hessian-vector product (IHVP); TF-IDF filtering; query batching; generalization patterns; sparsity; abstraction; math and programming abilities; cross-lingual generalization; role-playing behavior
2308.03421,RecycleGPT: An Autoregressive Language Model with Recyclable Module,Efficiency/Systems,2023-08,2023,9,3.0,0.0,34.09986859395532,0.2691290550070522,0.019922425952045134,neutral,304.0,25.0,True,37.0,37.0,7.0,0,2,0,generative language model; fast decoding speed; recycling pre-generated model states; adjacent tokens; strong correlations; token inference; theoretical evaluations; downstream text generation tasks; inference latency; speedup
2308.03427,TPTU: Task Planning and Tool Usage of Large Language Model-based AI Agents,Agents,2023-08,2023,16,63.0,1.0,34.09986859395532,0.3916607898448519,0.3533145275035261,neutral,25.0,5.0,True,33.0,12.0,10.0,0,0,0,Large Language Models; LLMs; AI Agents; task planning; tool usage; one-step agent; sequential agent; TPTU; inference process
2308.03526,AlphaStar Unplugged: Large-Scale Offline Reinforcement Learning,Benchmark/Eval,2023-08,2023,29,15.0,2.0,34.09986859395532,0.7774153737658674,0.17454160789844853,overrated,180.0,16.0,True,103.0,103.0,24.0,1,0,0,offline RL algorithms; behavior cloning; actor-critic; MuZero; AlphaStar Unplugged; StarCraft II; API; evaluation protocol; benchmark
2308.03610,AvatarVerse: High-quality & Stable 3D Avatar Creation from Text and Pose,Vision/Image-Gen,2023-08,2023,25,74.0,8.0,34.09986859395532,0.6607016925246827,0.5335860366713682,neutral,22.0,4.0,True,40.0,21.0,10.0,1,1,0,2D diffusion model; DensePose signal; 3D pose control; view consistency; Janus Problem; progressive high-resolution 3D synthesis; zero-shot 3D modeling; high-fidelity 3D avatars
2308.03688,AgentBench: Evaluating LLMs as Agents,Agents,2023-08,2023,26,922.0,60.0,34.09986859395532,0.594058533145275,0.9538963328631875,neutral,28.0,4.0,True,74.0,20.0,24.0,1,0,0,Large Language Models (LLMs); AgentBench; multi-turn; open-ended generation; evaluation benchmark; complex environments; systematic LLM evaluation; datasets; interactive environments
2308.03729,Tiny LVLM-eHub: Early Multimodal Experiments with Bard,Multimodal,2023-08,2023,11,5.0,1.0,34.09986859395532,0.2606664315937941,0.014280677009873061,neutral,0.0,0.0,True,22.0,19.0,11.0,1,0,0,Large Vision-Language Models (LVLMs); Bard; multimodal capabilities; LVLM-eHub; text-related visual benchmarks; ChatGPT Ensemble Evaluation (CEE); visual perception; visual knowledge acquisition; visual reasoning; visual commonsense; object hallucination; embodied intelligence; image-text pairs
2308.03757,3D Motion Magnification: Visualizing Subtle Motions with Time Varying Radiance Fields,Vision-Perception,2023-08,2023,13,8.0,1.0,34.09986859395532,0.56311706629055,0.08436177715091678,neutral,20.0,5.0,True,119.0,6.0,5.0,0,0,0,3D motion magnification; radiance fields; Eulerian principle; moving cameras; novel view rendering; implicit radiance fields; tri-plane-based radiance fields
2308.03793,ReCLIP: Refine Contrastive Language Image Pre-Training with Source Free Domain Adaptation,Multimodal,2023-08,2023,12,42.0,5.0,34.19842312746386,0.2961036671368124,0.26736600846262343,neutral,15.0,35.0,True,15.0,8.0,12.0,1,0,0,vision-language models; CLIP; zero-shot classification; domain gaps; cross-modality misalignment; source-free domain adaptation; projection space; pseudo labels; cross-modality self-training; visual encoders; text encoders
2308.03958,Simple synthetic data reduces sycophancy in large language models,LLM-core,2023-08,2023,23,155.0,11.0,34.09986859395532,0.7010754583921015,0.822549365303244,neutral,20.0,18.0,True,42.0,16.0,5.0,1,0,0,sycophancy; language models; synthetic-data intervention; model scaling; instruction tuning; PaLM models; NLP tasks; lightweight finetuning
2308.04079,3D Gaussian Splatting for Real-Time Radiance Field Rendering,Vision/Image-Gen,2023-08,2023,204,8761.0,2434.0,34.06701708278581,0.9924188998589563,0.9990303244005642,neutral,226.0,36.0,True,60.0,60.0,4.0,1,13,0,radiance field; novel-view synthesis; 3D Gaussians; volumetric radiance fields; anisotropic covariance; visibility-aware rendering; anisotropic splatting
